1728245330912
1728245335529,1,3,-0.97477293,-1.3675561,8.231682
1728245335539,1,3,-0.93765014,-1.3675561,8.317903
1728245335549,1,3,-0.64066774,-1.2513977,8.28078
1728245335559,1,3,-0.5760022,-1.6166382,8.461604
1728245335569,1,3,-0.6933582,-1.6789087,8.656798
1728245335579,1,3,-0.9196875,-1.9854712,8.656798
1728245335589,1,3,-1.2106824,-2.0441492,8.683144
1728245335598,1,3,-1.165177,-1.6286132,8.8484
1728245335608,1,3,-1.0897338,-1.5136523,9.042397
1728245335618,1,3,-0.85142946,-1.4549744,8.921448
1728245335628,1,3,-0.58558226,-1.3471985,9.044791
1728245335638,1,3,-0.43828857,-1.2178674,8.966953
1728245335648,1,3,-0.37242553,-1.1064991,8.6136875
1728245335658,1,3,-0.47181883,-1.2657678,8.551417
1728245335667,1,3,-0.6610254,-1.23104,8.322693
1728245335677,1,3,-0.74604857,-1.0933264,8.331076
1728245335687,1,3,-0.82747924,-1.2346326,8.161029
1728245335697,1,3,-1.1927197,-1.0550061,7.9646373
1728245335707,1,3,-1.3867164,-0.791554,7.771838
1728245335717,1,3,-1.404679,-0.3329077,7.5347314
1728245335727,1,3,-1.8333875,0.3903882,7.4329433
1728245335736,1,3,-1.5232325,1.1340418,7.266489
1728245335746,1,3,-1.0418335,1.407074,7.047345
1728245335756,1,3,-0.4778064,1.3783337,6.7216225
1728245335766,1,3,-0.029937744,0.8801697,6.685697
1728245335776,1,3,0.24429199,0.17004639,6.212681
1728245335786,1,3,0.15567628,-0.1963916,6.023474
1728245335796,1,3,-0.034727782,-0.22872436,5.5708156
1728245335805,1,3,-0.014370117,-0.24429199,4.7960267
1728245335815,1,3,0.37482056,-0.7472461,4.7529163
1728245335825,1,3,0.29578492,-2.0261865,4.6499305
1728245335835,1,3,1.1256592,-2.9817994,3.9589672
1728245335845,1,3,1.3962964,-4.9672704,3.2859669
1728245335855,1,3,1.4082714,-7.6377172,2.7949877
