1728245006201
1728245010809,1,3,2.3483167,0.9196875,8.696316
1728245010818,1,3,2.3902295,1.0011182,8.644823
1728245010828,1,3,2.3123913,1.040636,8.713081
1728245010838,1,3,2.274071,0.97118044,8.577763
1728245010848,1,3,2.4285498,0.87298465,8.541837
1728245010858,1,3,2.4273522,0.9903406,8.417296
1728245010868,1,3,2.4201672,0.84065187,8.437654
1728245010877,1,3,2.2920337,0.9352551,8.361013
1728245010887,1,3,2.386637,1.0669812,8.408914
1728245010897,1,3,2.494413,0.84065187,8.531059
1728245010907,1,3,2.3387365,0.7316785,8.453221
1728245010917,1,3,2.3974144,0.62390256,8.562195
1728245010927,1,3,2.445315,0.68018556,8.587342
1728245010936,1,3,2.4405248,0.81550413,8.493937
1728245010946,1,3,2.3016138,1.0490185,8.430469
1728245010956,1,3,2.4045997,1.2945081,8.398136
1728245010966,1,3,2.4680676,1.6334033,8.345446
1728245010976,1,3,2.1459374,1.3891113,8.422086
1728245010986,1,3,1.895658,1.0741663,8.531059
1728245010995,1,3,2.0932472,0.96160036,8.691525
1728245011005,1,3,2.1639001,0.8250842,8.702304
1728245011015,1,3,1.778302,0.71730834,8.600515
1728245011025,1,3,1.9914588,1.0226734,8.49274
1728245011035,1,3,2.1794677,0.93286014,8.405321
1728245011045,1,3,2.1818628,1.0945239,8.25204
1728245011054,1,3,2.1890478,1.1915222,8.028106
1728245011064,1,3,1.956731,1.5244299,7.9502673
1728245011074,1,3,1.9387683,1.8980529,7.780221
1728245011084,1,3,1.5208374,1.9878662,7.6341248
1728245011094,1,3,1.1603869,2.098037,7.3095994
1728245011104,1,3,0.93765014,1.8022522,7.3419323
1728245011113,1,3,1.5136523,1.5172448,7.310797
1728245011123,1,3,2.0501368,1.3831238,7.268884
1728245011133,1,3,2.1746778,1.839375,6.793473
1728245011143,1,3,1.8501526,1.9699036,6.3156667
1728245011153,1,3,1.4597644,2.0621119,5.8881555
1728245011163,1,3,1.0597961,2.3998096,5.701344
1728245011172,1,3,0.64545774,2.8967762,5.061874
1728245011182,1,3,0.23471192,2.858456,5.061874
1728245011192,1,3,-0.5017566,2.7985804,4.362528
1728245011202,1,3,-1.6693286,3.0967603,3.634442
1728245011212,1,3,-2.7219398,3.6404297,3.478766
1728245011222,1,3,-3.3913476,3.5290613,3.878734
1728245011231,1,3,-3.8655615,2.1195922,4.5565248
1728245011241,1,3,-3.2356713,0.8789722,7.579039
1728245011251,1,3,-2.4117846,-1.0502161,11.341615
1728245011261,1,3,-1.1963123,-2.8548632,14.475498
1728245011271,1,3,0.366438,-3.7218604,17.093254
1728245011281,1,3,2.034569,-4.103866,17.803377
1728245011290,1,3,3.307522,-4.0332127,17.111217
1728245011300,1,3,3.7517982,-4.3852806,14.160553
1728245011310,1,3,3.1889684,-4.2296047,10.867401
1728245011320,1,3,0.7735913,-4.0511756,8.098759
1728245011330,1,3,-1.3088782,-3.505111,6.382727
1728245011340,1,3,-1.4513818,-4.27511,5.9420433
1728245011349,1,3,-0.33650026,-5.358856,6.170768
1728245011359,1,3,1.3448035,-6.219866,6.963519
1728245011369,1,3,2.4788451,-7.1599107,7.4712634
1728245011379,1,3,2.9925768,-7.620952,7.907157
1728245011389,1,3,2.821333,-7.919132,9.026829
1728245011399,1,3,2.8859985,-8.004155,9.711804
1728245011408,1,3,2.2800586,-7.644902,9.613608
1728245011418,1,3,1.4477893,-6.2989016,9.037606
1728245011428,1,3,0.674198,-4.9720607,8.713081
1728245011438,1,3,-0.13891113,-4.3840833,8.978929
1728245011448,1,3,-0.554447,-4.093088,9.315429
1728245011458,1,3,-0.27422974,-3.942202,7.7502832
1728245011467,1,3,0.37122804,-3.7110827,7.476053
1728245011477,1,3,0.90411985,-3.3961377,7.9155397
1728245011487,1,3,1.2346326,-3.0596375,8.522677
1728245011497,1,3,0.7364685,-2.767445,8.466394
1728245011507,1,3,-0.30177248,-2.906356,8.7262535
1728245011517,1,3,-1.1172767,-3.7003052,8.705896
1728245011526,1,3,-1.3855188,-4.750521,8.792117
1728245011536,1,3,-1.1795471,-5.623506,8.662786
1728245011546,1,3,-0.8705896,-5.5133348,8.853189
1728245011556,1,3,-1.1376343,-5.3947816,8.693921
1728245011566,1,3,-1.4334192,-5.0570836,8.383766
1728245011576,1,3,-1.5998731,-5.0498986,8.254435
1728245011585,1,3,-1.3424084,-4.218827,7.1096153
1728245011595,1,3,-0.7699988,-2.8153455,6.3036914
1728245011605,1,3,-0.8634045,-3.0285022,6.9994445
1728245011615,1,3,-1.165177,-5.9767714,8.53585
1728245011625,1,3,-1.6334033,-7.9299097,9.475895
1728245011635,1,3,-1.3711487,-7.33355,8.738229
1728245011644,1,3,-0.88974977,-5.419929,7.373068
1728245011654,1,3,-0.5173242,-4.2763076,6.500083
1728245011664,1,3,-0.13651611,-3.7230577,6.270161
1728245011674,1,3,-0.36524048,-4.0954833,6.2737536
1728245011684,1,3,-0.7113208,-4.9696655,6.973099
1728245011694,1,3,-0.75203615,-6.0390415,7.868837
1728245011703,1,3,-0.674198,-6.8401756,8.229287
1728245011713,1,3,-0.5628296,-6.9120264,7.947872
1728245011723,1,3,-0.19758911,-6.4102697,7.1946387
1728245011733,1,3,0.22872436,-6.062992,6.436615
1728245011743,1,3,0.71850586,-5.936056,6.009104
1728245011753,1,3,1.1807446,-6.086942,6.0007215
1728245011762,1,3,1.1939173,-6.229446,6.2306433
1728245011772,1,3,0.7855664,-5.485792,7.420968
1728245011782,1,3,0.065863036,-4.54934,7.96823
1728245011792,1,3,-0.9556128,-4.287085,8.054451
1728245011802,1,3,-1.3184582,-4.3924656,8.364606
1728245011812,1,3,-1.5196398,-4.7301636,8.267608
1728245011821,1,3,-1.3771362,-4.580475,7.902367
1728245011831,1,3,-1.3831238,-4.4271936,7.4006104
1728245011841,1,3,-1.3316308,-4.364923,7.254514
1728245011851,1,3,-1.1496093,-4.9612827,7.498806
1728245011861,1,3,-1.1915222,-5.4390893,7.7119627
1728245011871,1,3,-0.91130495,-5.5384827,7.701185
1728245011880,1,3,-0.77718383,-5.398374,7.4808435
1728245011890,1,3,-0.5340893,-5.078639,7.5586815
1728245011900,1,3,-0.27422974,-5.027146,7.904762
1728245011910,1,3,-0.4071533,-4.829557,8.181387
1728245011920,1,3,-0.8849597,-4.687053,7.6880126
1728245011930,1,3,-1.0729687,-4.9109874,7.891589
1728245011939,1,3,-1.155597,-5.132527,7.7371106
1728245011949,1,3,-0.7496411,-5.261858,7.606582
1728245011959,1,3,-0.674198,-5.108577,7.4101906
1728245011969,1,3,-0.5340893,-4.902605,7.425758
1728245011979,1,3,-0.21315674,-4.8870373,7.5682616
1728245011989,1,3,-0.31734008,-4.888235,7.3359447
1728245011998,1,3,-0.25027955,-4.6834607,7.1359606
1728245012008,1,3,-0.07544312,-4.6175976,7.0641103
1728245012018,1,3,-0.08741821,-4.372108,7.1443434
1728245012028,1,3,-0.08981323,-4.064348,7.1826634
1728245012038,1,3,-0.085023195,-4.1397915,7.254514
1728245012048,1,3,-0.16286133,-4.350553,7.091653
1728245012057,1,3,-0.29219237,-4.8594947,7.03537
1728245012067,1,3,-0.23471192,-5.149292,7.129973
1728245012077,1,3,-0.13172607,-5.4558544,7.573052
1728245012087,1,3,-0.0047900393,-5.8151073,7.919132
1728245012097,1,3,-0.083825685,-5.6163206,8.138276
1728245012107,1,3,-0.3412903,-5.20318,8.0999565
1728245012116,1,3,-0.6610254,-4.8582973,7.501201
1728245012126,1,3,-0.6215076,-4.4655137,7.1730833
1728245012136,1,3,-0.27901977,-4.084706,6.5683413
1728245012146,1,3,0.2215393,-3.6919227,6.277346
1728245012156,1,3,0.4754114,-3.7290454,6.508466
1728245012166,1,3,0.5652246,-4.467909,6.7575474
1728245012175,1,3,0.29099488,-5.357659,7.146738
1728245012185,1,3,-0.021555176,-5.8187,7.3838453
1728245012195,1,3,0.043110352,-5.7193065,7.191046
1728245012205,1,3,0.28740233,-5.108577,7.195836
1728245012215,1,3,0.05269043,-4.8547044,6.8485584
1728245012225,1,3,-0.29817992,-4.987628,6.5671434
1728245012234,1,3,-0.3544629,-5.0630713,6.5455885
1728245012244,1,3,-0.064665526,-5.021158,6.194718
1728245012254,1,3,0.20357665,-4.8283596,6.285729
1728245012264,1,3,0.44547364,-5.6259007,5.9121056
1728245012274,1,3,0.28500733,-7.1144056,5.696554
1728245012284,1,3,-0.124541014,-7.7526784,5.988746
1728245012293,1,3,-0.20477417,-8.357421,6.4797254
1728245012303,1,3,-0.0490979,-8.757389,6.180348
1728245012313,1,3,-0.52450925,-9.032816,6.3180614
1728245012323,1,3,-0.5065466,-8.258027,5.743257
1728245012333,1,3,-0.45625123,-7.125183,4.982838
1728245012343,1,3,0.05029541,-6.836583,4.655918
1728245012352,1,3,0.10059082,-7.2221813,4.736151
1728245012362,1,3,0.16645385,-7.4832387,5.0846267
1728245012372,1,3,0.1101709,-7.67005,4.8594947
1728245012382,1,3,-0.19279908,-7.9790077,5.052294
1728245012392,1,3,-0.16525635,-8.042476,4.990023
1728245012402,1,3,-0.09101074,-7.921527,5.022356
1728245012411,1,3,-0.21076173,-8.038883,4.87626
1728245012421,1,3,-0.30057496,-8.153844,5.0870214
1728245012431,1,3,-0.32692015,-8.170609,5.0654664
1728245012441,1,3,-0.11496094,-7.868837,4.9373326
1728245012451,1,3,-0.05508545,-7.884404,4.888235
1728245012461,1,3,-0.069455564,-7.764653,4.799619
1728245012470,1,3,-0.0981958,-7.7059755,4.5852647
1728245012480,1,3,-0.09699829,-7.4556956,4.5062294
1728245012490,1,3,-0.4778064,-7.4497085,4.790039
1728245012500,1,3,-0.2969824,-7.4173756,5.1864147
1728245012510,1,3,-0.3185376,-7.5179663,5.53489
1728245012520,1,3,-0.32811767,-7.67005,5.366041
1728245012529,1,3,-0.17962646,-7.8173437,5.301376
1728245012539,1,3,-0.120948486,-7.870034,4.926555
1728245012549,1,3,-0.07304809,-7.8089614,4.60203
1728245012559,1,3,-0.05628296,-7.97302,4.3565407
1728245012569,1,3,-0.15208374,-8.113129,4.548142
1728245012579,1,3,0.025147704,-8.190967,4.2858872
1728245012588,1,3,-0.0011975098,-8.123906,4.333788
1728245012598,1,3,0.085023195,-8.1143265,4.287085
1728245012608,1,3,-0.069455564,-8.307125,4.387676
1728245012618,1,3,0.0023950196,-8.323891,4.463119
1728245012628,1,3,0.027542725,-8.438851,4.3960586
