mean_x,std_x,med_x,rms_x,mean_y,std_y,med_y,rms_y,mean_z,std_z,med_z,rms_z,Activity
-2.3748414975,0.9703153669270786,-2.21718935,2.5654208328348145,0.8926357538,0.3253137055736651,0.89753357,0.9500671534139908,8.698962369,0.2621613997013617,8.744815,8.702911863093378,hand_wash
-1.0123148859000002,0.1608197586225651,-1.0190808,1.0250094745796987,1.0537247682,0.22679849927690696,1.0520123,1.0778559488133843,8.926369484999999,0.1229540062800813,8.9262375,8.927216244182702,hand_wash
-0.5917853746999999,0.5650459305126974,-0.81131288,0.8182217506872934,1.0577005056929998,0.37096515464204194,1.12865295,1.1208681928317095,8.93291988,0.30968027717210445,8.947793,8.938286158798487,hand_wash
1.6335589959999999,0.38444041968299913,1.6561560000000002,1.67818635130267,-0.1363005648,0.7006243341013391,0.08083190500000001,0.7137592741952598,8.760765864000001,0.520307886701219,8.769364,8.776202984251855,hand_wash
0.7459168566,0.3167542988632898,0.617316275,0.8103858604445165,0.57527171813,0.2173814310474876,0.607137475,0.6149733622235161,8.947278,0.10675650985380243,8.95198425,8.947914872286178,hand_wash
-0.292575587073,0.9649683518104496,0.14130615,1.0083473578816409,-1.64794106727,5.031564873480366,0.80472655,5.294558984206001,5.616739914499999,5.023964402455633,8.7358335,7.535780356690264,hand_wash
-2.9953311709999992,0.5301265909735553,-3.08957515,3.0418814944736874,-4.21127062,1.7918105800767992,-3.89490055,4.576612873048183,-9.725874989,0.8349732654986297,-9.7591055,9.76165071367303,hand_wash
-2.2533301728500006,4.265101207425327,-2.04714285,4.823752188644975,-5.3112671360000006,3.4253282562276572,-3.53804265,6.320002551650217,-7.8942358084299995,7.318248792738994,-9.036409,10.764558717918918,hand_wash
-3.1029154409000004,2.3731557526180147,-3.44703185,3.906398911985259,-7.878680190000001,3.541142365113883,-7.80357235,8.637898516786521,0.16022679485000002,4.677085331222457,0.6203100500000001,4.6798290376170995,hand_wash
-1.61776384124,2.2092338044302298,-1.1166778000000002,2.738224579661221,-5.07782460846,3.7406173164115146,-5.18282215,6.306862981080184,7.1008257193999995,2.7584129030918425,7.494016,7.617779705480862,hand_wash
-0.38865179141000006,1.2825525946019949,-0.385598135,1.340146026702505,-4.003275166480001,5.4712017027387025,-2.2752686,6.779399688070202,2.1420216428,7.442955507941056,7.261699200000001,7.745052834643138,hand_wash
0.17647701217200001,0.6485163520145075,0.165855105,0.6720993934347514,0.4483117543000001,3.4883724178613837,1.80464725,3.5170620629638623,8.07825720073,1.7814494950750015,8.643027,8.272351642951904,hand_wash
