mean_x,std_x,med_x,rms_x,mean_y,std_y,med_y,rms_y,mean_z,std_z,med_z,rms_z,Activity
-1.3263139193666669,1.0040234837395483,-1.0418335,1.6634818209425275,1.0013536758976667,0.32281005529004136,1.0568024,1.052100525629623,8.852750578,0.2678593131363057,8.88731875,8.856801985362052,hand_wash
0.009819578466666598,1.2296546145985747,-0.778980105,1.2296938217803783,0.6583749030309999,0.736477814730521,0.927471315,0.9878547891928866,8.873351743,0.3655017933179143,8.898095999999999,8.880876235818162,hand_wash
0.5958968259666667,1.0127919207506386,0.653241575,1.1750916993728258,0.4988905530076666,0.6824745884903397,0.60893372,0.8453776362167111,8.880321248,0.3649485972933236,8.916657,8.887817108061272,hand_wash
0.6956334218423332,1.0063269008133213,0.62689635,1.2233559125964193,-0.4029899713133333,3.0785709143498896,0.51732422,3.104834905701145,7.774927926166667,3.2927390925839264,8.875343,8.443437391780478,hand_wash
-0.8473299671576667,1.7100320117516827,0.14130615,1.9084489918409977,-1.7613133230466664,3.653731362019118,0.37541932,4.056103732369745,1.6127143084999993,8.647551647319803,8.706495,8.796646914245454,hand_wash
-1.8470789769743332,2.787070765546024,-2.13995005,3.343570576396115,-3.72349294109,3.971858231475157,-3.2398626999999998,5.444268315695326,-4.0011236276433335,8.562059016001914,-8.543633499999999,9.450811863389589,hand_wash
-2.78385892825,2.8596018992304137,-2.8758197,3.990888817604347,-5.800405982000001,3.3944552710194023,-4.7816565,6.720642539443144,-5.819961334193334,6.619428451512645,-8.5723735,8.814124060631352,hand_wash
-2.3246698183300003,3.152466874947003,-1.9890637500000001,3.916904027659161,-6.089257311486666,3.7901222445019798,-5.9228833000000005,7.172452943990818,-0.21106109805999987,8.07616764504761,0.794547735,8.078925090507287,hand_wash
-1.7031103578499998,2.2986998504994895,-1.0083032,2.860875022384294,-5.653259988313334,4.635803637365563,-5.85462525,7.310952322350095,3.13435805235,6.0675258459271015,5.6103331999999995,6.829280364088493,hand_wash
-0.6099795401593333,1.6960107800329343,-0.29638366,1.80236722268269,-2.87759600688,4.941822538666965,-1.50946105,5.718581011272686,5.773701520976666,5.3678464023390875,7.9622424,7.883489344981253,hand_wash
0.21788291155400002,0.9823831930425051,0.35206787,1.0062552862567413,-0.7217431250266667,4.425845292720888,1.2795391999999999,4.484308162205504,6.365207486176667,5.345026307437813,8.6244655,8.311749067992956,hand_wash
0.47564289612066657,1.268435842315206,0.52510805,1.3546828598236347,-1.1725496636666666,4.844332121749045,1.3160631999999999,4.984217733965322,5.524112524816666,6.213845938992861,8.638835499999999,8.314306978959488,hand_wash
-0.011899258903333324,1.9612423014700264,0.66401917,1.9612783987588032,-2.6251769209666667,5.267058838712899,0.549656975,5.88502019340968,4.417856985139999,6.335875637540289,8.428671999999999,7.724039127006469,hand_wash
-0.5982599154966666,2.0323857727882877,-0.5388794,2.1186096516164374,-4.839663879633334,5.213730237809847,-4.4721002,7.1137422964625525,1.5817626830733336,7.2750818608281405,3.99968265,7.445051327379415,hand_wash
-0.6807244300766666,1.9067914843116944,-0.76640628,2.02465787587602,-3.39199432164,4.547523248905484,-2.0441493,5.673234807177814,4.703183678499999,6.365032456837319,7.67843235,7.914137659296894,hand_wash
-0.4557402818476667,1.403335878309849,-0.7017407,1.4754832401116138,-2.021695868396667,3.8031394091730557,-0.54007687,4.307101525376124,6.087285450266667,6.225328524458081,8.743019,8.706880003219275,hand_wash
0.06268963584133334,1.425803218792721,-0.40954835,1.4271807205682128,-1.8862096122699996,3.6261997487768336,-0.427510975,4.08743334128508,4.902137977333333,7.232036151664219,8.652008,8.736893249192871,hand_wash
0.5137755984913334,1.274531484705322,0.514929215,1.3741891686046284,-3.043031981463333,3.743236864990151,-3.0314959,4.824092232496178,-1.1335108279999992,8.772391011851603,-5.0439112,8.845320280352094,hand_wash
0.7139593131866667,1.179732864548751,0.80831909,1.3789516063235787,-4.697048441873333,3.3351757809269733,-4.253554599999999,5.76069974525548,-1.9335511520866666,8.102245273190254,-5.0439112,8.329765814515406,hand_wash
0.14061558919099998,1.3362227495481687,0.07364685,1.343601123970057,-3.9715730677066663,2.472452298451644,-3.6302509,4.678291675414409,1.892201146246667,8.13576252103852,7.4934175,8.352907097327986,hand_wash
-0.3090253736756666,1.4268592957883661,-0.44667113999999997,1.4599397698374605,-4.580039742373333,2.951303373744839,-3.9966888000000003,5.448573725810898,4.748397658213333,6.07850213043079,7.98319885,7.713330569227377,hand_wash
-0.33326296995000004,1.442070548421798,-0.5215155,1.4800782660945468,-5.059666351673334,2.8978042910559223,-4.381688349999999,5.830736943090251,0.2618355058000005,7.973472318466618,1.6579522500000001,7.977770280313352,hand_wash
