mean_x,std_x,med_x,rms_x,mean_y,std_y,med_y,rms_y,mean_z,std_z,med_z,rms_z,Activity
-1.6935781917,0.9735538736293281,-1.2046948,1.9534621153891139,0.973180261,0.291754521463257,1.0035132,1.0159726970712757,8.812665927000001,0.23420427553464745,8.850795,8.815777469037288,hand_wash
-0.8020501303,0.4655976982586123,-0.91070619,0.9273972331951206,1.0557126369465,0.30745780887559016,1.10470275,1.0995724060047667,8.9296446825,0.23562790111427984,8.935219,8.932752916289807,hand_wash
0.52088681065,1.213084936016042,0.9957293650000001,1.3201886726896932,0.46069997044649996,0.8189349429786086,0.6137237550000001,0.9396270023795522,8.846842872,0.43671539567854945,8.883726,8.857615318960283,hand_wash
1.1897379262999999,0.5666048031713636,1.1903247000000001,1.3177698343236894,0.21948557666500002,0.6290058429841111,0.36344422499999995,0.6661998715641724,8.854021932,0.3869823237547774,8.89210875,8.862474806239828,hand_wash
0.22667063476350002,0.8862083512434051,0.45146118,0.9147375680913311,-0.53633467457,3.7306324736690932,0.6945556850000001,3.768988397002634,7.28200895725,3.924146865181051,8.908276,8.27203621081167,hand_wash
-1.6439533790365,1.5595900095341257,-2.2052142,2.266032592502628,-2.929605843635,3.988267758618153,-2.7632537,4.948623052273573,-2.0545675372500005,8.474529919405235,-7.3227721500000005,8.72002896325557,hand_wash
-2.6243306719249997,3.0616503109161584,-2.65966915,4.032469975330174,-4.761268877999999,2.7882301721157123,-3.8224512500000003,5.517599914936548,-8.810055398715,5.288260431863335,-9.629774999999999,10.275347902803032,hand_wash
-2.678122806875,3.4773448275666268,-2.49022165,4.3891079752619895,-6.594973662999999,3.7127057389349316,-6.3497955,7.568213892298765,-3.86700450679,7.344013769791695,-4.1972716000000005,8.299895306955635,hand_wash
-2.3603396410700004,2.409919071857764,-1.73100045,3.3732644654859545,-6.4782523992300005,3.9021983004560337,-6.3941032,7.562731366656574,3.6305262571250005,5.175419096808111,5.33969585,6.321841798976003,hand_wash
-1.003207816325,1.9080111865600038,-0.62569887,2.1556745141077513,-4.54054988747,4.717181056071429,-4.1924817,6.547395695722307,4.6214236811000005,6.136012441813741,7.471862,7.681679863566621,hand_wash
-0.10608738961899998,1.0547985350457985,-0.0742456055,1.0601200327184352,-1.77748170609,5.099563866370179,0.7035370000000001,5.400462280460164,5.110139421765,6.172138822819417,8.136480500000001,8.013040781003888,hand_wash
0.5211502630360001,0.5909579245375316,0.5598358299999999,0.7879269415600656,0.9190228957000001,2.517696644218751,1.4699433000000002,2.6801864627542566,8.476800407865001,1.3336761201414646,8.7807405,8.581074358622924,hand_wash
0.6252258380950001,1.46150002740357,0.8771759,1.5896193502603797,-1.9829803726499997,5.210236625497606,1.25618775,5.5748342443512895,4.24704018686,7.172049888939236,8.635243,8.335205453870778,hand_wash
-0.450760645305,2.2741513161820484,-0.231119385,2.31839370432382,-4.6326324,5.430504061684184,-4.2367895,7.138042961309366,2.18911367021,6.729042702814323,4.343367799999999,7.076173708820254,hand_wash
-1.0897039543899998,1.8475351051756959,-1.0579999,2.1449570329192547,-4.58164842825,4.9835982699656185,-4.066743150000001,6.769619932942322,2.56327564525,6.820270390907777,5.1427058,7.286046269316791,hand_wash
-0.3780119186649999,1.6622083213101753,-0.7256909300000001,1.70464938156959,-3.1332064736599996,4.194042178639619,-1.7627344,5.235166912601077,4.6750302269,7.216573564924712,8.183782,8.598537180264957,hand_wash
-0.23698119483149996,1.360737000833178,-0.63647645,1.3812187633174686,-0.40568038314499993,1.6449230615305577,0.0365240475,1.6942102737333806,8.947397821,0.7666562299244496,8.900491500000001,8.980183157492808,hand_wash
0.025417144487000023,1.2274374053523491,-0.38200562000000005,1.2277005397457394,-2.322971364195,4.148955927788648,-0.365839225,4.755000657161105,2.8617070935,8.089913218686148,8.5687815,8.581145807808015,hand_wash
1.0762619018435,1.1465197127026725,1.24062015,1.5725288973419873,-4.66521064326,3.5670570129177426,-4.15775395,5.872655794390816,-6.1561641905,6.299315939633993,-8.886121500000002,8.807936128726265,hand_wash
0.7399233211865,1.0757661623400043,0.89214478,1.3056643356052124,-4.62193862755,2.495166753564062,-4.0894958500000005,5.252444555150506,-1.30613587313,8.277393366172518,-3.07400755,8.379810967881905,hand_wash
-0.5343228694635,1.0474014752210594,-0.54786073,1.17581919491347,-3.71578299356,2.5932236103555604,-3.15723455,4.531208663098097,7.40027505487,2.4837555554051964,8.1993495,7.805966471023134,hand_wash
-0.45821512845,1.614856317909174,-0.61611875,1.6786071700763179,-4.48969759401,3.013742313079919,-3.7338353499999997,5.407404850323997,3.86675902495,6.913292877417474,7.99697025,7.9212021667158234,hand_wash
0.029105482474999986,1.5106170157617904,0.07843689300000001,1.5108973814985451,-6.254078553499999,2.5770711477334287,-5.879773,6.764229021391037,-3.7516843338,6.852498742812112,-5.9540185,7.812289956262627,hand_wash
-0.49246990429500004,0.893316565173172,-0.6741980000000001,1.020069160522521,-5.858942276517,3.2937859041392565,-6.3863197,6.721326519509722,-2.4740372111000006,7.121398858164022,-4.61400515,7.538911182589121,hand_wash
-3.2286060805,1.660638267903698,-3.0692176,3.6306496222945785,-3.5138409389699996,3.481024011740994,-3.61827575,4.946170873989185,-4.1040815591,7.727608812627586,-8.3813705,8.74982419279063,hand_wash
-3.0200837094065003,2.1846811659276573,-2.77822265,3.7274304029158682,-4.887851658615,2.625602087636371,-3.96255985,5.548412399887546,-8.2077918271,4.23563746864769,-8.878936,9.236258519704922,hand_wash
-2.1223286040415,1.8453561497640847,-1.86152895,2.8124043135731513,-6.765528994814999,3.471757185440421,-6.6701292500000005,7.604306709644191,-2.3421913881565,7.087700074514523,-3.5847455000000004,7.464673659646995,hand_wash
-2.1543440287415,1.7538756051947766,-1.9782861500000002,2.7779988899694508,-6.271113131100001,3.5777172389794747,-6.3072839,7.2198975439507285,-3.0346035070564996,7.218257638572199,-3.8661602999999998,7.830201899175109,hand_wash
